"","New_geog_code","year","geog_n","CLA_Priv","CLA_InBound","CLA_Mar","CLA_Vol","CLA_P2yrs","CLA_Fost","CLA_White","CLA_female","CLA_during","CLA_stp_during","CLA_Away31Mar","CLA_AwayMoreOnce","CLA_AwayIncs","CLA_AwayDuringYear","CLA_Miss31Mar","CLA_MissMoreOnce","CLA_MissIncs","CLA_MissDuringYear","CLA_P2yrs_PERCENT","per_for_profit","per_third_sector","per_white_percent","per_female_percent","per_foster_percent","per_short_term","per_less_than_2yrs","per_outside_LA","per_missing_incidents","per_away_incidents","region_name","CLA_Placed more than 20 miles from home","CLA_With 3 or more placements during the year","LA_own_spend","Private_spend","Other_Public_spend","Voluntary_spend","Total_spend","three_or_more_percent","more_20","LAD19NM","over","lead","safe","exper","CLA_P2yrs_PERCENTminus"
"1658","E10000017","2021","Lancashire","677","1586",1995,"60","604","1267","1719","923","2630","9","c","63","369","106","c","175","1764",1764,"71",33.9348370927318,3.00751879699248,86.1654135338346,46.265664160401,63.5087719298246,0.342205323193916,69.7243107769424,20.5012531328321,10.4562737642586,4.03041825095057,"North West","384","150","66581340","53421810","266950","4227620",124.49772,5.70342205323194,19.2481203007519,NA,NA,NA,NA,NA,29
"1659","E10000017","2022","Lancashire","669","1533",1941,"55","623","1263","1658","894","2598","12","c","59","416","108","c","204","2071",2071,"73",34.4667697063369,2.83359093250902,85.4198866563627,46.0587326120556,65.0695517774343,0.46189376443418,67.9031427099433,21.0200927357032,11.662817551963,4.15704387990762,"North West","370","171",NA,NA,NA,NA,NA,6.58198614318707,19.0623390005152,NA,NA,NA,NA,NA,27
"1660","E10000018","2011","Leicestershire","53","271",352,"x","58","257","300","163","510","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0568181818182,NA,85.2272727272727,46.3068181818182,73.0113636363636,5.88235294117647,83.5227272727273,23.0113636363636,NA,NA,"East Midlands",NA,NA,"10464994","5759360","109879","1154039",17.488272,NA,NA,NA,NA,NA,NA,NA,NA
"1661","E10000018","2012","Leicestershire","72","279",373,"x","55","285","315","168","543","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3029490616622,NA,84.4504021447721,45.0402144772118,76.4075067024129,6.26151012891344,85.254691689008,25.201072386059,NA,NA,"East Midlands",NA,NA,"13941621","5773308","65459","1976159",21.756547,NA,NA,NA,NA,NA,NA,NA,NA
"1662","E10000018","2013","Leicestershire","100","320",435,"9","72","324","371","184","598","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9885057471264,2.06896551724138,85.2873563218391,42.2988505747126,74.4827586206897,3.17725752508361,83.448275862069,26.4367816091954,NA,NA,"East Midlands",NA,NA,"12635567","7270275","0","1912923",21.818765,NA,NA,NA,NA,NA,NA,NA,NA
"1663","E10000018","2014","Leicestershire","134","329",456,"10","69","344","399","198","681","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3859649122807,2.19298245614035,87.5,43.421052631579,75.4385964912281,11.0132158590308,84.8684210526316,27.8508771929825,NA,NA,"East Midlands",NA,NA,"14209274","10235442","349589","340893",25.135198,NA,NA,NA,NA,NA,NA,NA,NA
"1664","E10000018","2015","Leicestershire","171","341",472,"x",NA,"330","427","201","692","58","0","x","22","10","x","7","48",48,NA,36.228813559322,NA,90.4661016949153,42.5847457627119,69.9152542372881,8.38150289017341,NA,27.7542372881356,3.03468208092486,1.44508670520231,"East Midlands",NA,NA,"15498100","11116600","505570","241190",27.3614,NA,NA,NA,NA,NA,NA,NA,NA
"1665","E10000018","2016","Leicestershire","182","330",469,"x",NA,"321","411","195","714","46","0","16","81","25","0","37","248",248,NA,38.8059701492537,NA,87.6332622601279,41.5778251599147,68.4434968017058,6.44257703081232,NA,29.637526652452,9.52380952380952,3.50140056022409,"East Midlands",NA,NA,"13571900","13919100","131120","1317240",28.9394,NA,NA,NA,NA,NA,NA,NA,NA
"1666","E10000018","2017","Leicestershire","201","369",509,"7",NA,"385","437","218","721","34","0","7","28","14","0","38","396",396,NA,39.4891944990177,1.37524557956778,85.8546168958743,42.8290766208251,75.6385068762279,4.71567267683773,NA,27.5049115913556,8.04438280166436,1.94174757281553,"East Midlands",NA,NA,"14774000","13649800","81540","1032150",29.5376,NA,NA,NA,NA,NA,NA,NA,NA
"1667","E10000018","2018","Leicestershire","255","371",554,"12","114","403","472","248","726","23","0","0","0","0","0","41","286",286,"73",46.028880866426,2.16606498194946,85.1985559566787,44.7653429602888,72.7436823104693,3.16804407713499,79.4223826714801,33.0324909747292,8.26446280991736,0,"East Midlands","121","51","15855400","17323600","152460","1181950",34.5134,7.02479338842975,21.841155234657,NA,NA,NA,NA,NA,27
"1668","E10000018","2019","Leicestershire","268","385",583,"8","114","438","507","263","757","19","0","0","0","0","0","34","340",340,"65",45.9691252144082,1.37221269296741,86.9639794168096,45.1114922813036,75.1286449399657,2.50990752972259,80.4459691252144,33.9622641509434,8.3223249669749,0,"East Midlands","124","51","18780900","17883000","131640","1192870",37.9884,6.73712021136063,21.2692967409949,"Leicestershire","Requires improvement to be good","Good","Requires improvement to be good","Good",35
"1669","E10000018","2020","Leicestershire","291","447",654,"10","147","465","572","289","821","12","0","0","0","0","0","37","269",269,"67",44.4954128440367,1.52905198776758,87.4617737003058,44.1896024464832,71.1009174311927,1.46163215590743,77.5229357798165,31.651376146789,7.91717417783191,0,"East Midlands","119","51","18792300","23062400","69220","1660760",43.5846,6.21193666260658,18.1957186544343,NA,NA,NA,NA,NA,33
"1670","E10000018","2021","Leicestershire","277","480",705,"15","204","478","612","309","889","c","0","0","0","0","c","31","348",348,"81",39.290780141844,2.12765957446809,86.8085106382979,43.8297872340426,67.8014184397163,NA,71.063829787234,31.9148936170213,6.2992125984252,0,"East Midlands","136","32","21247020","26565190","151580","811460",48.77525,3.59955005624297,19.290780141844,NA,NA,NA,NA,NA,19
"1671","E10000018","2022","Leicestershire","289","465",694,"7","206","456","567","285","944","c","0","0","0","0","0","48","381",381,"81",41.64265129683,1.00864553314121,81.700288184438,41.0662824207493,65.7060518731988,NA,70.3170028818444,32.9971181556196,8.79237288135593,0,"East Midlands","131","37",NA,NA,NA,NA,NA,3.91949152542373,18.8760806916427,NA,NA,NA,NA,NA,19
"1672","E10000019","2011","Lincolnshire","28","402",489,"x","125","392","471","227","717","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72597137014315,NA,96.319018404908,46.4212678936605,80.1635991820041,15.4811715481172,74.4376278118609,17.7914110429448,NA,NA,"East Midlands",NA,NA,"15048460","2537337","439546.5","1153230",19.1785735,NA,NA,NA,NA,NA,NA,NA,NA
"1673","E10000019","2012","Lincolnshire","24","442",500,"x","123","400","481","229","715","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,96.2,45.8,80,16.2237762237762,75.4,11.6,NA,NA,"East Midlands",NA,NA,"14229922","1923195","209292","1289143",17.651552,NA,NA,NA,NA,NA,NA,NA,NA
"1674","E10000019","2013","Lincolnshire","10","507",583,"x","118","471","562","277","789","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71526586620926,NA,96.3979416809606,47.5128644939966,80.7890222984563,14.3219264892269,79.7598627787307,13.0360205831904,NA,NA,"East Midlands",NA,NA,"16924243","1774726","190204","1509781",20.398954,NA,NA,NA,NA,NA,NA,NA,NA
"1675","E10000019","2014","Lincolnshire","8","552",606,"0","116","484","577","281","875","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32013201320132,0,95.2145214521452,46.3696369636964,79.8679867986799,12.6857142857143,80.8580858085809,8.9108910891089,NA,NA,"East Midlands",NA,NA,"19680426","2774010","48587","1438002",23.941025,NA,NA,NA,NA,NA,NA,NA,NA
"1676","E10000019","2015","Lincolnshire","65","550",631,"x",NA,"484","587","274","947","104","0","x","10","x","x","24","154",154,NA,10.3011093502377,NA,93.026941362916,43.4231378763867,76.7036450079239,10.9820485744456,NA,12.8367670364501,4.85744456177402,NA,"East Midlands",NA,NA,"19573900","4665210","47900","1455220",25.7423,NA,NA,NA,NA,NA,NA,NA,NA
"1677","E10000019","2016","Lincolnshire","77","523",627,"x",NA,"477","572","262","921","84","0","17","219","44","0","35","221",221,NA,12.280701754386,NA,91.2280701754386,41.7862838915471,76.0765550239234,9.12052117263844,NA,16.5869218500797,6.73181324647123,4.77741585233442,"East Midlands",NA,NA,"27281900","145210","55330","1440950",28.9234,NA,NA,NA,NA,NA,NA,NA,NA
"1678","E10000019","2017","Lincolnshire","74","580",690,"x",NA,"550","611","311","952","109","0","16","121","26","0","39","308",308,NA,10.7246376811594,NA,88.5507246376812,45.0724637681159,79.7101449275362,11.4495798319328,NA,15.9420289855072,6.30252100840336,2.73109243697479,"East Midlands",NA,NA,"21971100","5744000","79870","0",27.795,NA,NA,NA,NA,NA,NA,NA,NA
"1679","E10000019","2018","Lincolnshire","88","540",656,"15","153","482","568","300","968","124","0","19","107","31","0","37","231",231,"70",13.4146341463415,2.28658536585366,86.5853658536585,45.7317073170732,73.4756097560976,12.8099173553719,76.6768292682927,17.6829268292683,4.75206611570248,3.20247933884297,"East Midlands","281","58","25624200","2122550","375270","1391080",29.5131,5.99173553719008,42.8353658536585,NA,NA,NA,NA,NA,30
"1680","E10000019","2019","Lincolnshire","97","510",611,"7","154","419","531","269","915","114","0","12","49","26","0","48","292",292,"71",15.8756137479542,1.14566284779051,86.9067103109656,44.0261865793781,68.5761047463175,12.4590163934426,74.7954173486088,16.5302782324059,7.75956284153005,2.84153005464481,"East Midlands","263","47","27840900","340240","413040","1480540",30.0748,5.13661202185792,43.0441898527005,"Lincolnshire","Outstanding","Outstanding","Good","Outstanding",29
"1681","E10000019","2020","Lincolnshire","124","515",622,"c","139","443","561","278","892","116","0","7","40","29","0","49","294",294,"66",19.935691318328,NA,90.1929260450161,44.6945337620579,71.2218649517685,13.0044843049327,77.6527331189711,17.2025723472669,9.30493273542601,3.25112107623318,"East Midlands","296","80","30614700","524990","38230","1406560",32.5844,8.96860986547085,47.588424437299,NA,NA,NA,NA,NA,34
"1682","E10000019","2021","Lincolnshire","136","549",680,"c","135","473","610","313","906","115","0","0","0","0","c","29","146",146,"66",20,NA,89.7058823529412,46.0294117647059,69.5588235294118,12.6931567328918,80.1470588235294,19.2647058823529,6.84326710816777,0,"East Midlands","305","79","32165940","794260","0","1952400",34.91259,8.719646799117,44.8529411764706,NA,NA,NA,NA,NA,34
"1683","E10000019","2022","Lincolnshire","153","581",736,"c","138","519","652","319","990","119","0","0","0","0","c","38","187",187,"66",20.7880434782609,NA,88.5869565217391,43.3423913043478,70.5163043478261,12.020202020202,81.25,21.0597826086957,7.67676767676768,0,"East Midlands","348","85",NA,NA,NA,NA,NA,8.58585858585858,47.2826086956522,NA,NA,NA,NA,NA,34
"1684","E10000020","2011","Norfolk","379","712",958,"39","226","693","888","445","1309","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5615866388309,4.07098121085595,92.6931106471816,46.4509394572025,72.3382045929019,11.3063407181054,76.4091858037578,25.678496868476,NA,NA,"East of England",NA,NA,"25128582.12","26958446.02","130126.66","6264505.93",58.48166073,NA,NA,NA,NA,NA,NA,NA,NA
"1685","E10000020","2012","Norfolk","440","751",1012,"53","219","726","944","489","1398","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4782608695652,5.23715415019763,93.2806324110672,48.3201581027668,71.7391304347826,8.79828326180258,78.3596837944664,25.7905138339921,NA,NA,"East of England",NA,NA,"33182852","26520387","0","4675935",64.379174,NA,NA,NA,NA,NA,NA,NA,NA
"1686","E10000020","2013","Norfolk","467","811",1077,"69","218","767","1009","516","1452","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3611884865367,6.4066852367688,93.686165273909,47.9108635097493,71.2163416898793,4.88980716253444,79.7585886722377,24.6982358402971,NA,NA,"East of England",NA,NA,"35434712","28687952","0","5147073",69.269737,NA,NA,NA,NA,NA,NA,NA,NA
"1687","E10000020","2014","Norfolk","510","924",1148,"69","234","837","1055","529","1590","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4250871080139,6.01045296167247,91.8989547038328,46.0801393728223,72.9094076655052,2.0125786163522,79.616724738676,19.5121951219512,NA,NA,"East of England",NA,NA,"35628750","31921451","0","5689715",73.239916,NA,NA,NA,NA,NA,NA,NA,NA
"1688","E10000020","2015","Norfolk","478","864",1070,"86",NA,"821","978","495","1558","27","0","x","25","19","0","40","291",291,NA,44.6728971962617,8.03738317757009,91.4018691588785,46.2616822429907,76.7289719626168,1.73299101412067,NA,19.2523364485981,5.32734274711168,1.21951219512195,"East of England",NA,NA,"36543500","31875600","0","5435200",73.8543,NA,NA,NA,NA,NA,NA,NA,NA
"1689","E10000020","2016","Norfolk","430","849",1044,"95",NA,"797","956","495","1443","10","0","8","36","21","0","47","291",291,NA,41.1877394636015,9.09961685823755,91.5708812260536,47.4137931034483,76.3409961685824,0.693000693000693,NA,18.6781609195402,6.0984060984061,1.45530145530146,"East of England",NA,NA,"36449900","30497900","0","5356390",72.3042,NA,NA,NA,NA,NA,NA,NA,NA
"1690","E10000020","2017","Norfolk","455","884",1106,"84",NA,"838","988","496","1508","8","..","..","..","..","x","62","435",435,NA,41.1392405063291,7.59493670886076,89.3309222423146,44.8462929475588,75.7685352622061,0.530503978779841,NA,20.0723327305606,7.09549071618037,NA,"East of England",NA,NA,"40491000","32570800","0","3964500",77.0263,NA,NA,"Norfolk","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good",NA
"1691","E10000020","2018","Norfolk","510","919",1182,"101","277","890","1052","544","1586","c","0","0","0","0","c","86","630",630,"71",43.1472081218274,8.54483925549915,89.0016920473773,46.0236886632826,75.2961082910322,NA,76.5651438240271,22.2504230118443,10.2143757881463,0,"East of England","392","117","45254800","37298800","0","2641980",85.1956,7.37704918032787,33.1641285956007,NA,NA,NA,NA,NA,29
"1692","E10000020","2019","Norfolk","509","928",1186,"82","295","882","1023","527","1630","c","0","20","103","48","c","92","761",761,"72",42.9173693086003,6.91399662731872,86.256323777403,44.4350758853288,74.3676222596965,NA,75.1264755480607,21.7537942664418,9.07975460122699,2.94478527607362,"East of England","416","114","41364400","56350000","0","1018150",98.7325,6.99386503067485,35.0758853288364,NA,NA,NA,NA,NA,28
"1693","E10000020","2020","Norfolk","507","888",1105,"46","282","812","942","485","1520","0","0","0","c","c","c","112","971",971,"70",45.8823529411765,4.16289592760181,85.2488687782805,43.8914027149321,73.4841628959276,0,74.4796380090498,19.6380090497738,10.9868421052632,NA,"East of England","370","136","43279000","56020200","0","1032660",100.332,8.94736842105263,33.4841628959276,NA,NA,NA,NA,NA,30
"1694","E10000020","2021","Norfolk","490","866",1083,"51","283","768","922","456","1407","0","0","0","c","c","c","88","1098",1098,"69",45.2446906740536,4.70914127423823,85.1338873499538,42.1052631578947,70.9141274238227,0,73.8688827331487,20.0369344413666,9.31058990760483,NA,"East of England","391","96","39403830","58546780","109960","3576670",101.63724,6.82302771855011,36.1034164358264,NA,NA,NA,NA,NA,31
"1695","E10000020","2022","Norfolk","498","866",1089,"50","315","786","925","474","1412","0","0","c","15","13","0","101","1008",1008,"70",45.7300275482094,4.59136822773186,84.9403122130395,43.5261707988981,72.1763085399449,0,71.0743801652893,20.4775022956841,12.3229461756374,0.920679886685552,"East of England","415","113",NA,NA,NA,NA,NA,8.0028328611898,38.1083562901745,NA,NA,NA,NA,NA,30
"1696","E10000021","2011","Northamptonshire","368","525",736,"6","101","513","530","279","1042","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.815217391304348,72.0108695652174,37.9076086956522,69.7010869565217,12.5719769673704,86.2771739130435,28.6684782608696,NA,NA,"East Midlands",NA,NA,"16700106.47","19148443.64","1417696.96","27509.15",37.29375622,NA,NA,NA,NA,NA,NA,NA,NA
"1697","E10000021","2012","Northamptonshire","387","615",794,"x","121","565","591","300","1111","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7405541561713,NA,74.4332493702771,37.7833753148615,71.1586901763224,12.1512151215122,84.7607052896725,22.544080604534,NA,NA,"East Midlands",NA,NA,"17579580","14991984","1265374","28676",33.865614,NA,NA,NA,NA,NA,NA,NA,NA
"1698","E10000021","2013","Northamptonshire","333","541",729,"0","124","497","555","295","1113","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.679012345679,0,76.1316872427983,40.4663923182442,68.1755829903978,11.141060197664,82.9903978052126,25.7887517146776,NA,NA,"East Midlands",NA,NA,"17767351","20041899","779400","0",38.58865,NA,NA,NA,NA,NA,NA,NA,NA
"1699","E10000021","2014","Northamptonshire","406","680",834,"0","116","589","634","334","1174","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6810551558753,0,76.0191846522782,40.0479616306954,70.6235011990408,9.71039182282794,86.0911270983214,18.4652278177458,NA,NA,"East Midlands",NA,NA,"17462024","22251282","133953","0",39.847259,NA,NA,NA,NA,NA,NA,NA,NA
"1700","E10000021","2015","Northamptonshire","482","724",936,"0",NA,"660","733","375","1344","95","0","20","97","38","x","6","38",38,NA,51.4957264957265,0,78.3119658119658,40.0641025641026,70.5128205128205,7.06845238095238,NA,22.6495726495726,1.63690476190476,2.82738095238095,"East Midlands",NA,NA,"18916900","30331700","131870","0",49.3805,NA,NA,NA,NA,NA,NA,NA,NA
"1701","E10000021","2016","Northamptonshire","481","751",993,"47",NA,"678","745","385","1469","77","0","28","169","84","18","57","330",330,NA,48.4390735146022,4.73313192346425,75.0251762336354,38.7713997985901,68.2779456193353,5.24166099387338,NA,24.3705941591138,9.53029271613342,5.71817562968005,"East Midlands",NA,NA,"23783700","38001200","204300","0",61.9892,NA,NA,NA,NA,NA,NA,NA,NA
"1702","E10000021","2017","Northamptonshire","477","752",1004,"38",NA,"705","755","428","1487","71","x","47","196","95","x","71","395",395,NA,47.5099601593625,3.78486055776892,75.199203187251,42.6294820717131,70.2191235059761,4.77471418964358,NA,25.0996015936255,10.4909213180901,6.38870208473436,"East Midlands",NA,NA,"25097900","46095600","140720","0",71.3342,NA,NA,NA,NA,NA,NA,NA,NA
"1703","E10000021","2018","Northamptonshire","522","827",1092,"38","182","777","840","490","1496","62","0","0","10","10","0","75","553",553,"68",47.8021978021978,3.47985347985348,76.9230769230769,44.8717948717949,71.1538461538462,4.14438502673797,83.3333333333333,24.2673992673993,9.09090909090909,0.668449197860963,"East Midlands","244","126","22255900","48505100","58260","0",70.8193,8.42245989304813,22.3443223443223,NA,NA,NA,NA,NA,32
"1704","E10000021","2019","Northamptonshire","534","845",1122,"33","200","792","870","505","1531","53","0","c","11","10","0","89","622",622,"64",47.5935828877005,2.94117647058824,77.5401069518716,45.0089126559715,70.5882352941177,3.46178967994775,82.174688057041,24.6880570409982,9.79751796211626,0.653167864141084,"East Midlands","244","137","24947800","53277000","521590","0",78.7464,8.94839973873285,21.74688057041,NA,NA,NA,NA,NA,36
"1705","E10000021","2020","Northamptonshire","485","862",1157,"25","238","802","905","524","1554","44","0","0","0","0","c","116","1050",1050,"62",41.9187554019015,2.16076058772688,78.219533275713,45.2895419187554,69.3171996542783,2.83140283140283,79.4295592048401,25.4969749351772,12.033462033462,0,"East Midlands","274","152","25692300","55673700","360600","0",81.7266,9.78120978120978,23.6819360414866,NA,NA,NA,NA,NA,38
"1706","E10000021","2021","Northamptonshire","429","857",1144,"28","280","816","915","524","1532","30","0","0","0","0","0","93","827",827,"63",37.5,2.44755244755245,79.9825174825175,45.8041958041958,71.3286713286713,1.95822454308094,75.5244755244755,25.0874125874126,9.46475195822454,0,"East Midlands","273","108","27558300","46452330","161260","0",74.17189,7.04960835509138,23.8636363636364,NA,NA,NA,NA,NA,37
"1707","E10000021","2022","Northamptonshire","z","z",NA,"z","z","z","z","z","z","z","z","z","z","z","z","z","z",NA,"z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Midlands","z","z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","E10000023","2011","North Yorkshire","39","364",476,"17","111","350","455","214","674","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19327731092437,3.57142857142857,95.5882352941177,44.9579831932773,73.5294117647059,20.0296735905045,76.6806722689076,23.5294117647059,NA,NA,"Yorkshire and the Humber",NA,NA,"17314921","6158552","940666","0",24.414139,NA,NA,NA,NA,NA,NA,NA,NA
"1709","E10000023","2012","North Yorkshire","47","366",481,"17","107","361","464","196","638","99",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.77130977130977,3.53430353430353,96.4656964656965,40.7484407484407,75.051975051975,15.5172413793103,77.7546777546778,23.9085239085239,NA,NA,"Yorkshire and the Humber",NA,NA,"15254903","5775753","873328","0",21.903984,NA,NA,NA,NA,NA,NA,NA,NA
"1710","E10000023","2013","North Yorkshire","45","354",488,"15","124","362","465","208","668","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22131147540984,3.07377049180328,95.2868852459016,42.6229508196721,74.1803278688525,11.377245508982,74.5901639344262,27.4590163934426,NA,NA,"Yorkshire and the Humber",NA,NA,"13933630","5745872","311955","0",19.991457,NA,NA,NA,NA,NA,NA,NA,NA
"1711","E10000023","2014","North Yorkshire","43","337",460,"9","104","333","432","192","625","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34782608695652,1.95652173913044,93.9130434782609,41.7391304347826,72.3913043478261,8.48,77.3913043478261,26.7391304347826,NA,NA,"Yorkshire and the Humber",NA,NA,"16263840","6184339","349305","0",22.797484,NA,NA,NA,NA,NA,NA,NA,NA
"1712","E10000023","2015","North Yorkshire","38","361",446,"x",NA,"344","423","186","620","44","0","0","0","0","0","34","528",528,NA,8.52017937219731,NA,94.8430493273543,41.7040358744395,77.1300448430493,7.09677419354839,NA,19.0582959641256,7.90322580645161,0,"Yorkshire and the Humber",NA,NA,"16153600","6030480","344290","0",22.5284,NA,NA,NA,NA,NA,NA,NA,NA
"1713","E10000023","2016","North Yorkshire","35","328",411,"9",NA,"296","390","168","603","39","0","12","60","26","0","29","286",286,NA,8.51581508515815,2.18978102189781,94.8905109489051,40.8759124087591,72.0194647201946,6.46766169154229,NA,20.1946472019465,8.12603648424544,4.31177446102819,"Yorkshire and the Humber",NA,NA,"15425500","5759760","291260","0",21.4766,NA,NA,NA,NA,NA,NA,NA,NA
"1714","E10000023","2017","North Yorkshire","28","350",423,"7",NA,"309","385","167","580","36","0","15","135","21","0","26","161",161,NA,6.6193853427896,1.6548463356974,91.016548463357,39.4799054373522,73.0496453900709,6.20689655172414,NA,17.25768321513,10.6896551724138,3.62068965517241,"Yorkshire and the Humber",NA,NA,"15203500","4658570","301740","0",20.1638,NA,NA,NA,NA,NA,NA,NA,NA
"1715","E10000023","2018","North Yorkshire","26","367",437,"c","115","326","397","165","613","19","0","c","10","8","c","48","547",547,"71",5.94965675057208,NA,90.8466819221968,37.7574370709382,74.5995423340961,3.09951060358891,73.6842105263158,16.0183066361556,12.5611745513866,1.30505709624796,"Yorkshire and the Humber","150","56","15986300","4997340","318700","0",21.3023,9.13539967373573,34.324942791762,"North Yorkshire","Outstanding","Outstanding","Outstanding","Outstanding",29
"1716","E10000023","2019","North Yorkshire","22","359",430,"c","104","319","384","172","580","11","0","0","8","8","c","54","435",435,"72",5.11627906976744,NA,89.3023255813954,40,74.1860465116279,1.89655172413793,75.8139534883721,16.5116279069767,13.9655172413793,1.37931034482759,"Yorkshire and the Humber","145","52","17394200","4623800","315840","0",22.3339,8.96551724137931,33.7209302325581,NA,NA,NA,NA,NA,28
"1717","E10000023","2020","North Yorkshire","26","345",443,"c","97","322","397","194","574","8","0","0","c","c","0","36","237",237,"68",5.86907449209932,NA,89.6162528216704,43.7923250564334,72.686230248307,1.39372822299652,78.1038374717833,22.1218961625282,11.3240418118467,NA,"Yorkshire and the Humber","147","51","16978100","4301690","281100","0",21.5609,8.88501742160279,33.1828442437923,NA,NA,NA,NA,NA,32
"1718","E10000023","2021","North Yorkshire","18","345",422,"c","129","320","388","192","592","7","0","0","0","0","0","25","168",168,"79",4.2654028436019,NA,91.9431279620853,45.4976303317536,75.8293838862559,1.18243243243243,69.4312796208531,18.2464454976303,6.75675675675676,0,"Yorkshire and the Humber","140","31","17024100","3831780","351390","0",21.20727,5.23648648648649,33.175355450237,NA,NA,NA,NA,NA,21
"1719","E10000023","2022","North Yorkshire","20","339",429,"c","121","320","383","189","565","6","0","0","0","0","0","30","216",216,"75",4.66200466200466,NA,89.2773892773893,44.0559440559441,74.5920745920746,1.06194690265487,71.7948717948718,20.979020979021,8.49557522123894,0,"Yorkshire and the Humber","130","45",NA,NA,NA,NA,NA,7.9646017699115,30.3030303030303,NA,NA,NA,NA,NA,25
"1720","E10000024","2011","Nottinghamshire","60","503",687,"x","111","531","613","300","864","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73362445414847,NA,89.2285298398835,43.6681222707424,77.292576419214,19.6759259259259,83.8427947598253,26.783114992722,NA,NA,"East Midlands",NA,NA,"18243196","13529778","34967","5600",31.813541,NA,NA,NA,NA,NA,NA,NA,NA
"1721","E10000024","2012","Nottinghamshire","63","551",800,"x","126","619","716","368","1070","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.875,NA,89.5,46,77.375,12.9906542056075,84.25,31.125,NA,NA,"East Midlands",NA,NA,"18033182","18506319","69259","0",36.60876,NA,NA,NA,NA,NA,NA,NA,NA
"1722","E10000024","2013","Nottinghamshire","252","521",874,"8","174","658","775","398","1153","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8329519450801,0.91533180778032,88.6727688787185,45.5377574370709,75.2860411899314,4.24978317432784,80.091533180778,40.3890160183066,NA,NA,"East Midlands",NA,NA,"22837064.13","23237999.07","3545.67","10",46.07861887,NA,NA,NA,NA,NA,NA,NA,NA
"1723","E10000024","2014","Nottinghamshire","307","501",830,"0","182","626","737","386","1243","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9879518072289,0,88.7951807228916,46.5060240963855,75.4216867469879,2.17216411906677,78.0722891566265,39.6385542168675,NA,NA,"East Midlands",NA,NA,"28487338.15","25707936","2200","150",54.19762415,NA,NA,NA,NA,NA,NA,NA,NA
"1724","E10000024","2015","Nottinghamshire","356","531",841,"x",NA,"632","731","397","1214","23","x","8","136","15","x","85","513",513,NA,42.3305588585018,NA,86.9203329369798,47.205707491082,75.1486325802616,1.89456342668863,NA,36.8608799048751,11.2850082372323,1.23558484349259,"East Midlands",NA,NA,"29033400","26747100","42980","0",55.8234,NA,NA,NA,NA,NA,NA,NA,NA
"1725","E10000024","2016","Nottinghamshire","206","533",828,"16",NA,"618","714","383","1193","29","0","0","x","x","x","97","856",856,NA,24.8792270531401,1.93236714975845,86.231884057971,46.256038647343,74.6376811594203,2.43084660519698,NA,35.6280193236715,12.1542330259849,NA,"East Midlands",NA,NA,"27156200","24874100","20470","0",52.0508,NA,NA,NA,NA,NA,NA,NA,NA
"1726","E10000024","2017","Nottinghamshire","224","506",773,"33",NA,"599","662","340","1105","29","0","x","9","7","x","85","968",968,NA,28.9780077619664,4.26908150064683,85.640362225097,43.9844760672704,77.490297542044,2.62443438914027,NA,34.5407503234153,12.579185520362,0.633484162895928,"East Midlands",NA,NA,"24388800","24972100","50400","84860",49.4962,NA,NA,NA,NA,NA,NA,NA,NA
"1727","E10000024","2018","Nottinghamshire","312","512",790,"30","264","620","677","343","1079","22","0","0","9","9","0","85","724",724,"89",39.4936708860759,3.79746835443038,85.6962025316456,43.4177215189873,78.4810126582278,2.0389249304912,66.5822784810127,35.1898734177215,11.5848007414272,0.834105653382762,"East Midlands","159","35","29461500","24021100","6570","0",53.4892,3.24374420759963,20.126582278481,NA,NA,NA,NA,NA,11
